year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
2012,ILLINOIS,IL,17,33,21,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2135216,5242014,20210113,,REPUBLICAN
2012,INDIANA,IN,18,32,22,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1420543,2624534,20210113,,REPUBLICAN
2012,INDIANA,IN,18,32,22,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1152887,2624534,20210113,,DEMOCRAT
2012,IOWA,IA,19,42,31,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,822544,1582180,20210113,,DEMOCRAT
2012,IOWA,IA,19,42,31,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,730617,1582180,20210113,,REPUBLICAN
2012,KANSAS,KS,20,47,32,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,692634,1159971,20210113,,REPUBLICAN
2012,KANSAS,KS,20,47,32,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,440726,1159971,20210113,,DEMOCRAT
2012,KENTUCKY,KY,21,61,51,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1087190,1797212,20210113,,REPUBLICAN
2012,KENTUCKY,KY,21,61,51,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,679370,1797212,20210113,,DEMOCRAT
2012,LOUISIANA,LA,22,72,45,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1152262,1994065,20210113,,REPUBLICAN
2012,LOUISIANA,LA,22,72,45,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,809141,1994065,20210113,,DEMOCRAT
2012,MAINE,ME,23,11,2,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,401306,724758,20210113,,DEMOCRAT
2012,MAINE,ME,23,11,2,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,292276,724758,20210113,,REPUBLICAN
2012,MARYLAND,MD,24,52,52,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1677844,2707327,20210113,,DEMOCRAT
2012,MARYLAND,MD,24,52,52,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,971869,2707327,20210113,,REPUBLICAN
2012,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1921290,3184196,20210113,,DEMOCRAT
2012,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1188314,3184196,20210113,,REPUBLICAN
2012,MICHIGAN,MI,26,34,23,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2564569,4730961,20210113,,DEMOCRAT
2012,MICHIGAN,MI,26,34,23,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2115256,4730961,20210113,,REPUBLICAN
2012,MINNESOTA,MN,27,41,33,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRATIC-FARMER-LABOR,False,1546167,2936561,20210113,,DEMOCRAT
2012,MINNESOTA,MN,27,41,33,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1320225,2936561,20210113,,REPUBLICAN
2012,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,710746,1285584,20210113,,REPUBLICAN
2012,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,562949,1285584,20210113,,DEMOCRAT
2012,MISSOURI,MO,29,43,34,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1482440,2757323,20210113,,REPUBLICAN
2012,MISSOURI,MO,29,43,34,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1223796,2757323,20210113,,DEMOCRAT
2012,MONTANA,MT,30,81,64,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,267928,484048,20210113,,REPUBLICAN
2012,MONTANA,MT,30,81,64,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,201839,484048,20210113,,DEMOCRAT
2012,NEBRASKA,NE,31,46,35,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,475064,794379,20210113,,REPUBLICAN
2012,NEBRASKA,NE,31,46,35,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,302081,794379,20210113,,DEMOCRAT
2012,NEVADA,NV,32,88,65,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,531373,1014918,20210113,,DEMOCRAT
2012,NEVADA,NV,32,88,65,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,463567,1014918,20210113,,REPUBLICAN
2012,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,369561,710972,20210113,,DEMOCRAT
2012,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,329918,710972,20210113,,REPUBLICAN
2012,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2122786,3638499,20210113,,DEMOCRAT
2012,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1478088,3638499,20210113,,REPUBLICAN
2012,NEW MEXICO,NM,35,85,66,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,415335,783758,20210113,,DEMOCRAT
2012,NEW MEXICO,NM,35,85,66,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,335788,783758,20210113,,REPUBLICAN
2012,NEW YORK,NY,36,21,13,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,4324228,7116784,20210113,,DEMOCRAT
2012,NEW YORK,NY,36,21,13,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2223397,7116784,20210113,,REPUBLICAN
2012,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2270395,4505372,20210113,,REPUBLICAN
2012,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2178391,4505372,20210113,,DEMOCRAT
2012,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,188320,322932,20210113,,REPUBLICAN
2012,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,124966,322932,20210113,,DEMOCRAT
2012,OHIO,OH,39,31,24,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2827621,5580822,20210113,,DEMOCRAT
2012,OHIO,OH,39,31,24,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2661407,5580822,20210113,,REPUBLICAN
2012,OKLAHOMA,OK,40,73,53,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,891325,1334872,20210113,,REPUBLICAN
2012,OKLAHOMA,OK,40,73,53,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,443547,1334872,20210113,,DEMOCRAT
2012,OREGON,OR,41,92,72,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,970488,1789270,20210113,,DEMOCRAT
2012,OREGON,OR,41,92,72,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,754175,1789270,20210113,,REPUBLICAN
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2990274,5742040,20210113,,DEMOCRAT
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2680434,5742040,20210113,,REPUBLICAN
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,279677,446049,20210113,,DEMOCRAT
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,157204,446049,20210113,,REPUBLICAN
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1071645,1964118,20210113,,REPUBLICAN
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,865941,1964118,20210113,,DEMOCRAT
2012,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,210610,363815,20210113,,REPUBLICAN
2012,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,145039,363815,20210113,,DEMOCRAT
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1462330,2458577,20210113,,REPUBLICAN
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,960709,2458577,20210113,,DEMOCRAT
2012,TEXAS,TX,48,74,49,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,4569843,7993851,20210113,,REPUBLICAN
2012,TEXAS,TX,48,74,49,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3308124,7993851,20210113,,DEMOCRAT
2012,UTAH,UT,49,87,67,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,740600,1017440,20210113,,REPUBLICAN
2012,UTAH,UT,49,87,67,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,251813,1017440,20210113,,DEMOCRAT
2012,VERMONT,VT,50,13,6,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,199239,299290,20210113,,DEMOCRAT
2012,VERMONT,VT,50,13,6,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,92698,299290,20210113,,REPUBLICAN
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1971820,3854489,20210113,,DEMOCRAT
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1822522,3854489,20210113,,REPUBLICAN
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1755396,3125516,20210113,,DEMOCRAT
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"MITT, ROMNEY",REPUBLICAN,False,1290670,3125516,20210113,,REPUBLICAN
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,417655,670438,20210113,,REPUBLICAN
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,238269,670438,20210113,,DEMOCRAT
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1620985,3071434,20210113,,DEMOCRAT
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1410966,3071434,20210113,,REPUBLICAN
2012,WYOMING,WY,56,83,68,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,170962,250701,20210113,,REPUBLICAN
2012,WYOMING,WY,56,83,68,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,69286,250701,20210113,,DEMOCRAT
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1318255,2123372,20210113,,REPUBLICAN
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,729547,2123372,20210113,,DEMOCRAT
2016,ALASKA,AK,2,94,81,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,163387,318608,20210113,,REPUBLICAN
2016,ALASKA,AK,2,94,81,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,116454,318608,20210113,,DEMOCRAT
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1252401,2573165,20210113,,REPUBLICAN
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1161167,2573165,20210113,,DEMOCRAT
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,684872,1130635,20210113,,REPUBLICAN
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,380494,1130635,20210113,,DEMOCRAT
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,8753788,14181595,20210113,,DEMOCRAT
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4483810,14181595,20210113,,REPUBLICAN
2016,COLORADO,CO,8,84,62,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1338870,2780220,20210113,,DEMOCRAT
2016,COLORADO,CO,8,84,62,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1202484,2780220,20210113,,REPUBLICAN
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,897572,1644920,20210113,,DEMOCRAT
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,673215,1644920,20210113,,REPUBLICAN
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,235603,441590,20210113,,DEMOCRAT
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,185127,441590,20210113,,REPUBLICAN
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,282830,312575,20210113,,DEMOCRAT
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,12723,312575,20210113,,REPUBLICAN
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4617886,9420039,20210113,,REPUBLICAN
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,4504975,9420039,20210113,,DEMOCRAT
2016,GEORGIA,GA,13,58,44,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2089104,4114732,20210113,,REPUBLICAN
2016,GEORGIA,GA,13,58,44,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1877963,4114732,20210113,,DEMOCRAT
2016,HAWAII,HI,15,95,82,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,266891,437664,20210113,,DEMOCRAT
2016,HAWAII,HI,15,95,82,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,128847,437664,20210113,,REPUBLICAN
2016,IDAHO,ID,16,82,63,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,409055,690255,20210113,,REPUBLICAN
2016,IDAHO,ID,16,82,63,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,189765,690255,20210113,,DEMOCRAT
2016,ILLINOIS,IL,17,33,21,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,3090729,5536424,20210113,,DEMOCRAT
2016,ILLINOIS,IL,17,33,21,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2146015,5536424,20210113,,REPUBLICAN
2016,INDIANA,IN,18,32,22,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1557286,2734958,20210113,,REPUBLICAN
2016,INDIANA,IN,18,32,22,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1033126,2734958,20210113,,DEMOCRAT
2016,IOWA,IA,19,42,31,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,800983,1565580,20210113,,REPUBLICAN
2016,IOWA,IA,19,42,31,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,653669,1565580,20210113,,DEMOCRAT
2016,KANSAS,KS,20,47,32,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,671018,1184402,20210113,,REPUBLICAN
2016,KANSAS,KS,20,47,32,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,427005,1184402,20210113,,DEMOCRAT
2016,KENTUCKY,KY,21,61,51,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1202971,1924149,20210113,,REPUBLICAN
2016,KENTUCKY,KY,21,61,51,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,628854,1924149,20210113,,DEMOCRAT
2016,LOUISIANA,LA,22,72,45,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1178638,2029032,20210113,,REPUBLICAN
2016,LOUISIANA,LA,22,72,45,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,780154,2029032,20210113,,DEMOCRAT
2016,MAINE,ME,23,11,2,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,357735,771892,20210113,,DEMOCRAT
2016,MAINE,ME,23,11,2,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,335593,771892,20210113,,REPUBLICAN
2016,MARYLAND,MD,24,52,52,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1677928,2781446,20210113,,DEMOCRAT
2016,MARYLAND,MD,24,52,52,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,943169,2781446,20210113,,REPUBLICAN
2016,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1995196,3378821,20210113,,DEMOCRAT
2016,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1090893,3378821,20210113,,REPUBLICAN
2016,MICHIGAN,MI,26,34,23,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2279543,4799284,20210113,,REPUBLICAN
2016,MICHIGAN,MI,26,34,23,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,2268839,4799284,20210113,,DEMOCRAT
2016,MINNESOTA,MN,27,41,33,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1367705,2944782,20210113,,DEMOCRAT
2016,MINNESOTA,MN,27,41,33,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1322949,2944782,20210113,,REPUBLICAN
2016,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,700714,1209357,20210113,,REPUBLICAN
2016,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,485131,1209357,20210113,,DEMOCRAT
2016,MISSOURI,MO,29,43,34,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1594511,2808605,20210113,,REPUBLICAN
2016,MISSOURI,MO,29,43,34,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1071068,2808605,20210113,,DEMOCRAT
2016,MONTANA,MT,30,81,64,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,279240,494526,20210113,,REPUBLICAN
2016,MONTANA,MT,30,81,64,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,177709,494526,20210113,,DEMOCRAT
2016,NEBRASKA,NE,31,46,35,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,495961,844227,20210113,,REPUBLICAN
2016,NEBRASKA,NE,31,46,35,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,284494,844227,20210113,,DEMOCRAT
2016,NEVADA,NV,32,88,65,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,539260,1125385,20210113,,DEMOCRAT
2016,NEVADA,NV,32,88,65,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,512058,1125385,20210113,,REPUBLICAN
2016,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,348526,744296,20210113,,DEMOCRAT
2016,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,345790,744296,20210113,,REPUBLICAN
2016,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,2148278,3874046,20210113,,DEMOCRAT
2016,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1601933,3874046,20210113,,REPUBLICAN
2016,NEW MEXICO,NM,35,85,66,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,385234,798319,20210113,,DEMOCRAT
2016,NEW MEXICO,NM,35,85,66,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,319667,798319,20210113,,REPUBLICAN
2016,NEW YORK,NY,36,21,13,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,4379789,7802084,20210113,,DEMOCRAT
2016,NEW YORK,NY,36,21,13,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2527142,7802084,20210113,,REPUBLICAN
2016,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2362631,4741564,20210113,,REPUBLICAN
2016,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,2189316,4741564,20210113,,DEMOCRAT
2016,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,216794,344360,20210113,,REPUBLICAN
2016,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,93758,344360,20210113,,DEMOCRAT
2016,OHIO,OH,39,31,24,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2841005,5496487,20210113,,REPUBLICAN
2016,OHIO,OH,39,31,24,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,2394164,5496487,20210113,,DEMOCRAT
2016,OKLAHOMA,OK,40,73,53,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,949136,1452992,20210113,,REPUBLICAN
2016,OKLAHOMA,OK,40,73,53,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,420375,1452992,20210113,,DEMOCRAT
2016,OREGON,OR,41,92,72,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1002106,2001336,20210113,,DEMOCRAT
2016,OREGON,OR,41,92,72,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,782403,2001336,20210113,,REPUBLICAN
2016,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2970733,6115402,20210113,,REPUBLICAN
2016,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,2926441,6115402,20210113,,DEMOCRAT
2016,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,252525,464144,20210113,,DEMOCRAT
2016,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,180543,464144,20210113,,REPUBLICAN
2016,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1155389,2103027,20210113,,REPUBLICAN
2016,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,855373,2103027,20210113,,DEMOCRAT
2016,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,227721,370093,20210113,,REPUBLICAN
2016,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,117458,370093,20210113,,DEMOCRAT
2016,TENNESSEE,TN,47,62,54,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1522925,2508027,20210113,,REPUBLICAN
2016,TENNESSEE,TN,47,62,54,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,870695,2508027,20210113,,DEMOCRAT
2016,TEXAS,TX,48,74,49,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4685047,8969226,20210113,,REPUBLICAN
2016,TEXAS,TX,48,74,49,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,3877868,8969226,20210113,,DEMOCRAT
2016,UTAH,UT,49,87,67,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,515211,1131317,20210113,,REPUBLICAN
2016,UTAH,UT,49,87,67,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,310674,1131317,20210113,,DEMOCRAT
2016,VERMONT,VT,50,13,6,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,178573,320467,20210113,,DEMOCRAT
2016,VERMONT,VT,50,13,6,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,95369,320467,20210113,,REPUBLICAN
2016,VIRGINIA,VA,51,54,40,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1981473,3982752,20210113,,DEMOCRAT
2016,VIRGINIA,VA,51,54,40,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1769443,3982752,20210113,,REPUBLICAN
2016,WASHINGTON,WA,53,91,73,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1742718,3317019,20210113,,DEMOCRAT
2016,WASHINGTON,WA,53,91,73,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1221747,3317019,20210113,,REPUBLICAN
2016,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,489371,713051,20210113,,REPUBLICAN
2016,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,188794,713051,20210113,,DEMOCRAT
2016,WISCONSIN,WI,55,35,25,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1405284,2976150,20210113,,REPUBLICAN
2016,WISCONSIN,WI,55,35,25,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1382536,2976150,20210113,,DEMOCRAT
2016,WYOMING,WY,56,83,68,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,174419,258788,20210113,,REPUBLICAN
2016,WYOMING,WY,56,83,68,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,55973,258788,20210113,,DEMOCRAT
2020,ALABAMA,AL,1,63,41,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,849624,2323282,20210113,,DEMOCRAT
2020,ALABAMA,AL,1,63,41,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1441170,2323282,20210113,,REPUBLICAN
2020,ALASKA,AK,2,94,81,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,153778,359530,20210113,,DEMOCRAT
2020,ALASKA,AK,2,94,81,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,189951,359530,20210113,,REPUBLICAN
2020,ARIZONA,AZ,4,86,61,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1672143,3387326,20210113,,DEMOCRAT
2020,ARIZONA,AZ,4,86,61,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1661686,3387326,20210113,,REPUBLICAN
2020,ARKANSAS,AR,5,71,42,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,423932,1219069,20210113,,DEMOCRAT
2020,ARKANSAS,AR,5,71,42,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,760647,1219069,20210113,,REPUBLICAN
2020,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,11110250,17500881,20210113,,DEMOCRAT
